repo_name,smell_code,type,level,year,file_size,loc,owner_type,language,size,contributors
filum-java-sdk/Dockerfile,DL3025,DL,warning,2021,67,4,Organization,Java,45096,1
gdc-pipeline/Dockerfile,DL3008,DL,warning,2021,1839,34,User,Python,10,1
gdc-pipeline/Dockerfile,DL3009,DL,info,2021,1839,34,User,Python,10,1
gdc-pipeline/Dockerfile,DL3015,DL,info,2021,1839,34,User,Python,10,1
gdc-pipeline/Dockerfile,DL3059,DL,info,2021,1839,34,User,Python,10,1
gdc-pipeline/Dockerfile,DL3047,DL,info,2021,1839,34,User,Python,10,1
gdc-pipeline/Dockerfile,DL3047,DL,info,2021,1839,34,User,Python,10,1
gdc-pipeline/Dockerfile,DL3059,DL,info,2021,1839,34,User,Python,10,1
Hilary/Dockerfile,DL3048,DL,style,2021,2409,39,User,JavaScript,32164,23
Hilary/Dockerfile,DL3048,DL,style,2021,2409,39,User,JavaScript,32164,23
Hilary/Dockerfile,DL3048,DL,style,2021,2409,39,User,JavaScript,32164,23
Hilary/Dockerfile,DL3018,DL,warning,2021,2409,39,User,JavaScript,32164,23
Hilary/Dockerfile,DL3018,DL,warning,2021,2409,39,User,JavaScript,32164,23
Hilary/Dockerfile,DL3059,DL,info,2021,2409,39,User,JavaScript,32164,23
delist_util/Dockerfile,DL3060,DL,info,2021,88,5,User,JavaScript,28,1
PingerBotTEST/Dockerfile,DL3006,DL,warning,2021,178,7,User,Python,155,2
PingerBot/Dockerfile,DL3006,DL,warning,2021,178,7,User,Python,596,2
mongo-s3-dumper/Dockerfile,DL3013,DL,warning,2021,262,9,User,Shell,2,1
mongo-s3-dumper/Dockerfile,DL3018,DL,warning,2021,262,9,User,Shell,2,1
mongo-s3-dumper/Dockerfile,DL3042,DL,warning,2021,262,9,User,Shell,2,1
mongo-s3-dumper/Dockerfile,DL3019,DL,info,2021,262,9,User,Shell,2,1
mongo-s3-dumper/Dockerfile,DL3059,DL,info,2021,262,9,User,Shell,2,1
mongo-s3-dumper/Dockerfile,DL3059,DL,info,2021,262,9,User,Shell,2,1
mongo-s3-dumper/Dockerfile,DL3025,DL,warning,2021,262,9,User,Shell,2,1
avatarify-open-fork/Dockerfile,DL3008,DL,warning,2021,1882,26,User,Python,15136,1
avatarify-open-fork/Dockerfile,DL3015,DL,info,2021,1882,26,User,Python,15136,1
avatarify-open-fork/Dockerfile,DL3013,DL,warning,2021,1882,26,User,Python,15136,1
avatarify-open-fork/Dockerfile,DL3042,DL,warning,2021,1882,26,User,Python,15136,1
avatarify-open-fork/Dockerfile,DL3003,DL,warning,2021,1882,26,User,Python,15136,1
avatarify-open-fork/Dockerfile,DL3042,DL,warning,2021,1882,26,User,Python,15136,1
avatarify-open-fork/Dockerfile,DL3059,DL,info,2021,1882,26,User,Python,15136,1
server-ip-addresses/Dockerfile,DL3018,DL,warning,2020,115,5,User,Shell,1904,2
server-ip-addresses/Dockerfile,DL3045,DL,warning,2020,115,5,User,Shell,1904,2
CSharpLab/Dockerfile,DL3059,DL,info,2020,373,9,User,C#,704,3
istio-coredns-plugin/Dockerfile,DL3006,DL,warning,2021,207,4,Organization,Go,41063,9
istio-coredns-plugin/Dockerfile,DL3008,DL,warning,2021,207,4,Organization,Go,41063,9
istio-coredns-plugin/Dockerfile,DL3015,DL,info,2021,207,4,Organization,Go,41063,9
istio-coredns-plugin/Dockerfile,DL3009,DL,info,2021,207,4,Organization,Go,41063,9
istio-coredns-plugin/Dockerfile,DL3020,DL,error,2021,207,4,Organization,Go,41063,9
istio-coredns-plugin/Dockerfile,DL3025,DL,warning,2021,207,4,Organization,Go,41063,9
Kamodo/Dockerfile,DL3007,DL,warning,2021,1282,12,User,Jupyter Notebook,59728,8
Kamodo/Dockerfile,DL3042,DL,warning,2021,1282,12,User,Jupyter Notebook,59728,8
Kamodo/Dockerfile,DL3013,DL,warning,2021,1282,12,User,Jupyter Notebook,59728,8
Kamodo/Dockerfile,DL3059,DL,info,2021,1282,12,User,Jupyter Notebook,59728,8
Kamodo/Dockerfile,DL3013,DL,warning,2021,1282,12,User,Jupyter Notebook,59728,8
Kamodo/Dockerfile,DL3042,DL,warning,2021,1282,12,User,Jupyter Notebook,59728,8
Kamodo/Dockerfile,DL3059,DL,info,2021,1282,12,User,Jupyter Notebook,59728,8
Kamodo/Dockerfile,DL3059,DL,info,2021,1282,12,User,Jupyter Notebook,59728,8
Kamodo/Dockerfile,DL3000,DL,error,2021,1282,12,User,Jupyter Notebook,59728,8
technical-challenge/Dockerfile,DL3008,DL,warning,2021,1142,24,User,Ruby,732,3
technical-challenge/Dockerfile,DL3016,DL,warning,2021,1142,24,User,Ruby,732,3
technical-challenge/Dockerfile,DL3008,DL,warning,2021,1142,24,User,Ruby,732,3
technical-challenge/Dockerfile,DL3009,DL,info,2021,1142,24,User,Ruby,732,3
technical-challenge/Dockerfile,DL3009,DL,info,2021,1142,24,User,Ruby,732,3
technical-challenge/Dockerfile,DL3059,DL,info,2021,1142,24,User,Ruby,732,3
ssp-operator/Dockerfile,DL3059,DL,info,2021,853,21,User,Go,14377,7
ssp-operator/Dockerfile,DL3059,DL,info,2021,853,21,User,Go,14377,7
ssp-operator/Dockerfile,DL3006,DL,warning,2021,853,21,User,Go,14377,7
minsky/Dockerfile,DL3006,DL,warning,2020,332,5,User,C++,84438,9
minsky/Dockerfile,DL3059,DL,info,2020,332,5,User,C++,84438,9
minsky/Dockerfile,DL3003,DL,warning,2020,332,5,User,C++,84438,9
WitchTrade-FE/Dockerfile,DL3018,DL,warning,2021,1055,27,Organization,TypeScript,3311,1
nap_cash_registers/Dockerfile,DL3020,DL,error,2021,123,4,User,JavaScript,3719,2
quiche/Dockerfile,DL3015,DL,info,2021,1124,27,User,Rust,17387,30
quiche/Dockerfile,DL3008,DL,warning,2021,1124,27,User,Rust,17387,30
quiche/Dockerfile,DL3059,DL,info,2021,1124,27,User,Rust,17387,30
quiche/Dockerfile,DL3007,DL,warning,2021,1124,27,User,Rust,17387,30
quiche/Dockerfile,DL3015,DL,info,2021,1124,27,User,Rust,17387,30
quiche/Dockerfile,DL3008,DL,warning,2021,1124,27,User,Rust,17387,30
quiche/Dockerfile,DL3007,DL,warning,2021,1124,27,User,Rust,17387,30
livekit-server/Dockerfile,DL3006,DL,warning,2021,644,14,User,Go,1715,14
javascript-functions/Dockerfile,DL3020,DL,error,2019,187,9,User,JavaScript,264,3
Emergya/Dockerfile,DL3008,DL,warning,2021,687,22,User,PHP,1195,1
Emergya/Dockerfile,DL3009,DL,info,2021,687,22,User,PHP,1195,1
Emergya/Dockerfile,DL3059,DL,info,2021,687,22,User,PHP,1195,1
Emergya/Dockerfile,DL3059,DL,info,2021,687,22,User,PHP,1195,1
Emergya/Dockerfile,DL3059,DL,info,2021,687,22,User,PHP,1195,1
Emergya/Dockerfile,DL3059,DL,info,2021,687,22,User,PHP,1195,1
yearn-exporter/Dockerfile,DL3020,DL,error,2021,207,7,Organization,Python,594,19
yearn-exporter/Dockerfile,DL3042,DL,warning,2021,207,7,Organization,Python,594,19
yearn-exporter/Dockerfile,DL3020,DL,error,2021,207,7,Organization,Python,594,19
private-alonzo-testnet/Dockerfile,DL3008,DL,warning,2021,460,14,Organization,Shell,592,2
private-alonzo-testnet/Dockerfile,DL3015,DL,info,2021,460,14,Organization,Shell,592,2
private-alonzo-testnet/Dockerfile,DL3047,DL,info,2021,460,14,Organization,Shell,592,2
private-alonzo-testnet/Dockerfile,DL3008,DL,warning,2021,460,14,Organization,Shell,592,2
private-alonzo-testnet/Dockerfile,DL3015,DL,info,2021,460,14,Organization,Shell,592,2
private-alonzo-testnet/Dockerfile,DL3009,DL,info,2021,460,14,Organization,Shell,592,2
woody_woodpacker/Dockerfile,DL3027,DL,warning,2021,767,11,User,C,352,1
woody_woodpacker/Dockerfile,DL3059,DL,info,2021,767,11,User,C,352,1
woody_woodpacker/Dockerfile,DL3027,DL,warning,2021,767,11,User,C,352,1
woody_woodpacker/Dockerfile,DL3059,DL,info,2021,767,11,User,C,352,1
woody_woodpacker/Dockerfile,DL3027,DL,warning,2021,767,11,User,C,352,1
woody_woodpacker/Dockerfile,DL3027,DL,warning,2021,767,11,User,C,352,1
woody_woodpacker/Dockerfile,DL3059,DL,info,2021,767,11,User,C,352,1
woody_woodpacker/Dockerfile,DL3059,DL,info,2021,767,11,User,C,352,1
woody_woodpacker/Dockerfile,DL3025,DL,warning,2021,767,11,User,C,352,1
qmk_firmware/Dockerfile,DL3006,DL,warning,2019,101,5,User,C,179149,30
qmk_firmware/Dockerfile,DL3025,DL,warning,2019,101,5,User,C,179149,30
reviews/Dockerfile,DL3045,DL,warning,2021,502,9,User,Python,1253,8
reviews/Dockerfile,DL3013,DL,warning,2021,502,9,User,Python,1253,8
reviews/Dockerfile,DL3042,DL,warning,2021,502,9,User,Python,1253,8
Statistic-chart-generator/Dockerfile,DL3027,DL,warning,2021,1019,18,Organization,Java,449,6
Statistic-chart-generator/Dockerfile,DL3027,DL,warning,2021,1019,18,Organization,Java,449,6
Statistic-chart-generator/Dockerfile,DL3059,DL,info,2021,1019,18,Organization,Java,449,6
Statistic-chart-generator/Dockerfile,DL3059,DL,info,2021,1019,18,Organization,Java,449,6
Statistic-chart-generator/Dockerfile,DL3059,DL,info,2021,1019,18,Organization,Java,449,6
Statistic-chart-generator/Dockerfile,DL3059,DL,info,2021,1019,18,Organization,Java,449,6
Statistic-chart-generator/Dockerfile,DL3059,DL,info,2021,1019,18,Organization,Java,449,6
resource-catalogue/Dockerfile,SC2039,SC,warning,2021,919,15,Organization,Java,4202,8
resource-catalogue/Dockerfile,SC2039,SC,warning,2021,919,15,Organization,Java,4202,8
resource-catalogue/Dockerfile,DL4000,DL,error,2021,919,15,Organization,Java,4202,8
collector/Dockerfile,DL4000,DL,error,2021,1074,25,Organization,Go,22525,10
collector/Dockerfile,DL3018,DL,warning,2021,1074,25,Organization,Go,22525,10
collector/Dockerfile,DL3059,DL,info,2021,1074,25,Organization,Go,22525,10
collector/Dockerfile,DL3059,DL,info,2021,1074,25,Organization,Go,22525,10
collector/Dockerfile,DL3059,DL,info,2021,1074,25,Organization,Go,22525,10
oereb_client/Dockerfile,DL3018,DL,warning,2021,1625,41,Organization,JavaScript,9100,7
oereb_client/Dockerfile,DL3019,DL,info,2021,1625,41,Organization,JavaScript,9100,7
oereb_client/Dockerfile,DL3019,DL,info,2021,1625,41,Organization,JavaScript,9100,7
oereb_client/Dockerfile,DL3018,DL,warning,2021,1625,41,Organization,JavaScript,9100,7
python-test-runner/Dockerfile,DL3042,DL,warning,2021,338,11,User,Python,180,9
python-test-runner/Dockerfile,DL3008,DL,warning,2021,338,11,User,Python,180,9
python-test-runner/Dockerfile,DL3015,DL,info,2021,338,11,User,Python,180,9
python-test-runner/Dockerfile,DL3059,DL,info,2021,338,11,User,Python,180,9
neptune-discord-agent/Dockerfile,DL3020,DL,error,2021,119,7,Organization,TypeScript,261,1
hedera-services/Dockerfile,DL3008,DL,warning,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3009,DL,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3015,DL,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3059,DL,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3059,DL,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3059,DL,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3059,DL,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3059,DL,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3059,DL,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3059,DL,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3015,DL,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL3008,DL,warning,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,SC2086,SC,info,2021,2751,40,Organization,Java,150584,26
hedera-services/Dockerfile,DL4006,DL,warning,2021,2751,40,Organization,Java,150584,26
mynumbercard_statistics/Dockerfile,DL3013,DL,warning,2021,463,15,Organization,Python,10543,8
mynumbercard_statistics/Dockerfile,DL3042,DL,warning,2021,463,15,Organization,Python,10543,8
mynumbercard_statistics/Dockerfile,DL3008,DL,warning,2021,463,15,Organization,Python,10543,8
mynumbercard_statistics/Dockerfile,DL3015,DL,info,2021,463,15,Organization,Python,10543,8
mynumbercard_statistics/Dockerfile,DL3045,DL,warning,2021,463,15,Organization,Python,10543,8
Meridio-Operator/Dockerfile,DL3006,DL,warning,2021,755,18,Organization,Go,850,3
Meridio-Operator/Dockerfile,DL3006,DL,warning,2021,755,18,Organization,Go,850,3
cmd-nse-icmp-responder/Dockerfile,DL3059,DL,info,2021,805,22,Organization,Go,621,11
cmd-nse-icmp-responder/Dockerfile,DL3059,DL,info,2021,805,22,Organization,Go,621,11
cmd-nse-icmp-responder/Dockerfile,DL4006,DL,warning,2021,805,22,Organization,Go,621,11
cmd-nse-icmp-responder/Dockerfile,DL3025,DL,warning,2021,805,22,Organization,Go,621,11
cmd-nse-icmp-responder/Dockerfile,DL3025,DL,warning,2021,805,22,Organization,Go,621,11
cmd-nse-icmp-responder/Dockerfile,DL3006,DL,warning,2021,805,22,Organization,Go,621,11
baremetal-operator/Dockerfile,DL3007,DL,warning,2021,1046,20,Organization,Go,60028,30
nfqueue-loadbalancer/Dockerfile,DL3027,DL,warning,2021,216,6,Organization,C,825,1
ironic-image/Dockerfile,DL3006,DL,warning,2021,2889,47,Organization,Shell,467,30
ironic-image/Dockerfile,DL3041,DL,warning,2021,2889,47,Organization,Shell,467,30
ironic-image/Dockerfile,DL3040,DL,warning,2021,2889,47,Organization,Shell,467,30
ironic-image/Dockerfile,DL3003,DL,warning,2021,2889,47,Organization,Shell,467,30
ironic-image/Dockerfile,DL3041,DL,warning,2021,2889,47,Organization,Shell,467,30
ironic-image/Dockerfile,SC2046,SC,warning,2021,2889,47,Organization,Shell,467,30
ironic-image/Dockerfile,DL3040,DL,warning,2021,2889,47,Organization,Shell,467,30
ironic-image/Dockerfile,DL3006,DL,warning,2021,2889,47,Organization,Shell,467,30
cluster-api-provider-metal3/Dockerfile,DL3007,DL,warning,2021,1554,22,Organization,Go,71481,30
node-boilerplate/Dockerfile,DL3060,DL,info,2021,442,10,User,TypeScript,27,2
SeleniumBase/Dockerfile,DL3009,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3008,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3015,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3008,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3015,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL4006,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3008,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3047,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3008,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL4001,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,SC2046,SC,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3003,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL4006,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3009,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3008,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3042,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3013,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3013,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3042,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3013,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3042,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3003,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3042,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3003,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL4001,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3047,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3047,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL4001,DL,warning,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,DL3059,DL,info,2021,3834,68,Organization,Python,13576,24
SeleniumBase/Dockerfile,SC2035,SC,info,2021,3834,68,Organization,Python,13576,24
Tele-LeechX/Dockerfile,DL3059,DL,info,2021,688,31,User,Python,1254,15
Tele-LeechX/Dockerfile,DL3027,DL,warning,2021,688,31,User,Python,1254,15
Tele-LeechX/Dockerfile,DL3047,DL,info,2021,688,31,User,Python,1254,15
Tele-LeechX/Dockerfile,DL3059,DL,info,2021,688,31,User,Python,1254,15
Tele-LeechX/Dockerfile,DL3059,DL,info,2021,688,31,User,Python,1254,15
Tele-LeechX/Dockerfile,DL3059,DL,info,2021,688,31,User,Python,1254,15
Tele-LeechX/Dockerfile,DL3047,DL,info,2021,688,31,User,Python,1254,15
Tele-LeechX/Dockerfile,DL3059,DL,info,2021,688,31,User,Python,1254,15
Tele-LeechX/Dockerfile,DL3059,DL,info,2021,688,31,User,Python,1254,15
Tele-LeechX/Dockerfile,DL3059,DL,info,2021,688,31,User,Python,1254,15
topology/Dockerfile,DL3033,DL,warning,2021,1267,29,Organization,Python,11867,30
swarm/Dockerfile,DL3007,DL,warning,2021,274,13,User,C++,4142,5
swarm/Dockerfile,DL3018,DL,warning,2021,274,13,User,C++,4142,5
Furion/Dockerfile,DL3059,DL,info,2021,904,17,User,C#,347686,30
Furion/Dockerfile,DL3059,DL,info,2021,904,17,User,C#,347686,30
Furion/Dockerfile,DL3059,DL,info,2021,904,17,User,C#,347686,30
Furion/Dockerfile,DL3059,DL,info,2021,904,17,User,C#,347686,30
Furion/Dockerfile,DL3059,DL,info,2021,904,17,User,C#,347686,30
pyobs-core/Dockerfile,DL3042,DL,warning,2019,212,7,Organization,Python,2780,1
pyobs-core/Dockerfile,DL3059,DL,info,2019,212,7,Organization,Python,2780,1
abalone/Dockerfile,DL3018,DL,warning,2021,940,36,User,Ruby,5463,30
abalone/Dockerfile,DL3021,DL,error,2021,940,36,User,Ruby,5463,30
abalone/Dockerfile,DL3059,DL,info,2021,940,36,User,Ruby,5463,30
abalone/Dockerfile,DL3018,DL,warning,2021,940,36,User,Ruby,5463,30
vtr-verilog-to-routing/Dockerfile,DL3009,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3008,DL,warning,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3059,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3015,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3008,DL,warning,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3009,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3059,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3015,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3059,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3009,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3059,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3015,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3008,DL,warning,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL4006,DL,warning,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3059,DL,info,2021,1868,75,User,C++,199318,30
vtr-verilog-to-routing/Dockerfile,DL3003,DL,warning,2021,1868,75,User,C++,199318,30
canvas-lms/Dockerfile,SC2086,SC,info,2021,4804,102,Organization,Ruby,907131,30
canvas-lms/Dockerfile,DL3008,DL,warning,2021,4804,102,Organization,Ruby,907131,30
canvas-lms/Dockerfile,DL4006,DL,warning,2021,4804,102,Organization,Ruby,907131,30
canvas-lms/Dockerfile,DL3059,DL,info,2021,4804,102,Organization,Ruby,907131,30
canvas-lms/Dockerfile,DL4006,DL,warning,2021,4804,102,Organization,Ruby,907131,30
canvas-lms/Dockerfile,DL3027,DL,warning,2021,4804,102,Organization,Ruby,907131,30
canvas-lms/Dockerfile,DL3003,DL,warning,2021,4804,102,Organization,Ruby,907131,30
canvas-lms/Dockerfile,DL3059,DL,info,2021,4804,102,Organization,Ruby,907131,30
canvas-lms/Dockerfile,SC2038,SC,warning,2021,4804,102,Organization,Ruby,907131,30
canvas-lms/Dockerfile,DL4006,DL,warning,2021,4804,102,Organization,Ruby,907131,30
canvas-lms/Dockerfile,DL3059,DL,info,2021,4804,102,Organization,Ruby,907131,30
