repo_name,smell_code,type,level,year,owner_type,language,size,contributors
wp-calypso/Dockerfile,DL3018,DL,warning,2021,Organization,JavaScript,537539,30
catbot/Dockerfile,DL3008,DL,warning,2021,User,TypeScript,432,1
why-cant-i/Dockerfile,DL4000,DL,error,2020,User,JavaScript,2035,1
why-cant-i/Dockerfile,DL3008,DL,warning,2020,User,JavaScript,2035,1
Pipster/Dockerfile,DL3007,DL,warning,2019,User,Python,15,1
Pipster/Dockerfile,DL3008,DL,warning,2019,User,Python,15,1
Pipster/Dockerfile,DL3042,DL,warning,2019,User,Python,15,1
heroes-spring-boot-app/Dockerfile,DL3020,DL,error,2021,User,Java,90,1
image-syncer/Dockerfile,DL3007,DL,warning,2019,User,Go,3438,8
image-syncer/Dockerfile,DL3018,DL,warning,2019,User,Go,3438,8
binance-trade-bot/Dockerfile,DL3029,DL,warning,2021,User,Python,484,30
binance-trade-bot/Dockerfile,DL3008,DL,warning,2021,User,Python,484,30
binance-trade-bot/Dockerfile,DL3042,DL,warning,2021,User,Python,484,30
accel-align-release/Dockerfile,DL3006,DL,warning,2020,User,C++,8420,3
accel-align-release/Dockerfile,DL3008,DL,warning,2020,User,C++,8420,3
explorer/Dockerfile,DL3045,DL,warning,2021,User,TypeScript,14149,17
explorer/Dockerfile,DL3016,DL,warning,2021,User,TypeScript,14149,17
explorer/Dockerfile,DL3018,DL,warning,2021,User,TypeScript,14149,17
openshift-pipelines-gitops-practice/Dockerfile,DL3040,DL,warning,2021,User,Python,6841,1
openshift-pipelines-gitops-practice/Dockerfile,DL3041,DL,warning,2021,User,Python,6841,1
openshift-pipelines-gitops-practice/Dockerfile,DL3040,DL,warning,2021,User,Python,6841,1
openshift-pipelines-gitops-practice/Dockerfile,DL3020,DL,error,2021,User,Python,6841,1
openshift-pipelines-gitops-practice/Dockerfile,DL3042,DL,warning,2021,User,Python,6841,1
openshift-pipelines-gitops-practice/Dockerfile,DL3020,DL,error,2021,User,Python,6841,1
n8n-heroku-max/Dockerfile,DL3018,DL,warning,2021,User,Shell,177,6
n8n-heroku-max/Dockerfile,DL3002,DL,warning,2021,User,Shell,177,6
n8n-heroku-max/Dockerfile,DL3018,DL,warning,2021,User,Shell,177,6
n8n-heroku-max/Dockerfile,DL3003,DL,warning,2021,User,Shell,177,6
n8n-heroku-max/Dockerfile,DL3016,DL,warning,2021,User,Shell,177,6
n8n-heroku-test1/Dockerfile,DL3018,DL,warning,2021,User,Shell,34,2
n8n-heroku-test1/Dockerfile,DL3002,DL,warning,2021,User,Shell,34,2
n8n-heroku-test1/Dockerfile,DL3018,DL,warning,2021,User,Shell,34,2
n8n-heroku-test1/Dockerfile,DL3003,DL,warning,2021,User,Shell,34,2
n8n-heroku-test1/Dockerfile,DL3016,DL,warning,2021,User,Shell,34,2
Back-End/Dockerfile,DL3006,DL,warning,2021,Organization,Java,2649,4
Back-End/Dockerfile,DL3045,DL,warning,2021,Organization,Java,2649,4
core/Dockerfile,DL3006,DL,warning,2021,User,Python,265973,30
echo-web-frontend/Dockerfile,DL3007,DL,warning,2021,Organization,TypeScript,6576,12
welcome-bot/Dockerfile,DL3016,DL,warning,2021,User,JavaScript,7309,9
welcome-bot/Dockerfile,DL3008,DL,warning,2021,User,JavaScript,7309,9
lnd/Dockerfile,DL3003,DL,warning,2021,User,Go,55578,30
lnd/Dockerfile,DL3018,DL,warning,2021,User,Go,55578,30
lnd/Dockerfile,DL3006,DL,warning,2021,User,Go,55578,30
lnd/Dockerfile,DL3018,DL,warning,2021,User,Go,55578,30
habitica/Dockerfile,DL3016,DL,warning,2020,User,JavaScript,1528286,30
documentation/Dockerfile,DL3025,DL,warning,2019,Organization,Python,60967,22
graphql-pokemon/Dockerfile,DL3018,DL,warning,2021,Organization,TypeScript,17281,14
torpedo/Dockerfile,DL3018,DL,warning,2021,User,Go,114608,30
torpedo/Dockerfile,DL3006,DL,warning,2021,User,Go,114608,30
torpedo/Dockerfile,DL3018,DL,warning,2021,User,Go,114608,30
torpedo/Dockerfile,DL3022,DL,warning,2021,User,Go,114608,30
thingweb.node-wot/Dockerfile,DL3018,DL,warning,2021,User,TypeScript,6427,27
stock-api/Dockerfile,DL3025,DL,warning,2021,Organization,C#,70,1
hacktoberfest-labeler-action/Dockerfile,DL3013,DL,warning,2021,User,Python,99,5
hacktoberfest-labeler-action/Dockerfile,DL3042,DL,warning,2021,User,Python,99,5
quay/Dockerfile,DL3041,DL,warning,2021,Organization,Python,14114,30
quay/Dockerfile,DL3041,DL,warning,2021,Organization,Python,14114,30
quay/Dockerfile,DL4006,DL,warning,2021,Organization,Python,14114,30
quay/Dockerfile,DL3013,DL,warning,2021,Organization,Python,14114,30
quay/Dockerfile,SC2044,SC,warning,2021,Organization,Python,14114,30
quay/Dockerfile,SC2039,SC,warning,2021,Organization,Python,14114,30
quay/Dockerfile,DL4006,DL,warning,2021,Organization,Python,14114,30
quay/Dockerfile,DL4006,DL,warning,2021,Organization,Python,14114,30
clair/Dockerfile,DL3020,DL,error,2021,Organization,Go,32923,30
clair/Dockerfile,DL3006,DL,warning,2021,Organization,Go,32923,30
clair/Dockerfile,DL3006,DL,warning,2021,Organization,Go,32923,30
labs.kadaster.nl/Dockerfile,DL3018,DL,warning,2021,Organization,JavaScript,759126,30
labs.kadaster.nl/Dockerfile,DL3028,DL,warning,2021,Organization,JavaScript,759126,30
OpenBullet2/Dockerfile,DL3008,DL,warning,2021,User,C#,18371,16
OpenBullet2/Dockerfile,DL3008,DL,warning,2021,User,C#,18371,16
OpenBullet2/Dockerfile,DL4006,DL,warning,2021,User,C#,18371,16
OpenBullet2/Dockerfile,DL3008,DL,warning,2021,User,C#,18371,16
OpenBullet2/Dockerfile,SC2046,SC,warning,2021,User,C#,18371,16
OpenBullet2/Dockerfile,DL4001,DL,warning,2021,User,C#,18371,16
OpenBullet2/Dockerfile,DL4006,DL,warning,2021,User,C#,18371,16
sfdx-hardis/Dockerfile,DL3007,DL,warning,2021,Organization,TypeScript,5845,4
sfdx-hardis/Dockerfile,DL3018,DL,warning,2021,Organization,TypeScript,5845,4
sfdx-hardis/Dockerfile,DL4006,DL,warning,2021,Organization,TypeScript,5845,4
swap-meet/Dockerfile,DL3007,DL,warning,2021,User,Python,34,4
swap-meet/Dockerfile,DL3008,DL,warning,2021,User,Python,34,4
swap-meet/Dockerfile,DL3020,DL,error,2021,User,Python,34,4
swap-meet/Dockerfile,DL3042,DL,warning,2021,User,Python,34,4
swap-meet/Dockerfile,DL3020,DL,error,2021,User,Python,34,4
swap-meet/Dockerfile,DL3020,DL,error,2021,User,Python,34,4
swap-meet/Dockerfile,DL3020,DL,error,2021,User,Python,34,4
ECE444-F2021-Lab3/Dockerfile,DL3008,DL,warning,2021,User,Python,28169,1
ECE444-F2021-Lab3/Dockerfile,DL3042,DL,warning,2021,User,Python,28169,1
airflow/Dockerfile,DL3006,DL,warning,2021,User,Python,135933,30
airflow/Dockerfile,DL3008,DL,warning,2021,User,Python,135933,30
airflow/Dockerfile,DL3008,DL,warning,2021,User,Python,135933,30
airflow/Dockerfile,DL3006,DL,warning,2021,User,Python,135933,30
airflow/Dockerfile,DL3008,DL,warning,2021,User,Python,135933,30
airflow/Dockerfile,DL3008,DL,warning,2021,User,Python,135933,30
dash-licenses/Dockerfile,DL3016,DL,warning,2021,Organization,JavaScript,191,4
dash-licenses/Dockerfile,DL3003,DL,warning,2021,Organization,JavaScript,191,4
che-code/Dockerfile,DL3018,DL,warning,,Organization,TypeScript,17079,30
che-code/Dockerfile,SC1083,SC,warning,,Organization,TypeScript,17079,30
che-code/Dockerfile,DL3018,DL,warning,,Organization,TypeScript,17079,30
che-code/Dockerfile,DL4006,DL,warning,,Organization,TypeScript,17079,30
che-code/Dockerfile,DL3025,DL,warning,,Organization,TypeScript,17079,30
react-portfolio/Dockerfile,DL3018,DL,warning,2021,User,JavaScript,155156,2
healthpro/Dockerfile,DL3008,DL,warning,2021,Organization,PHP,11517,9
healthpro/Dockerfile,DL4006,DL,warning,2021,Organization,PHP,11517,9
healthpro/Dockerfile,DL3022,DL,warning,2021,Organization,PHP,11517,9
healthpro/Dockerfile,DL4006,DL,warning,2021,Organization,PHP,11517,9
deno-postgres-demo/Dockerfile,DL3006,DL,warning,2021,User,TypeScript,30,1
TumorType-WGS/Dockerfile,DL4000,DL,error,2021,User,Python,172051,2
TumorType-WGS/Dockerfile,DL3045,DL,warning,2021,User,Python,172051,2
TumorType-WGS/Dockerfile,DL3033,DL,warning,2021,User,Python,172051,2
TumorType-WGS/Dockerfile,DL3042,DL,warning,2021,User,Python,172051,2
TumorType-WGS/Dockerfile,DL3013,DL,warning,2021,User,Python,172051,2
TumorType-WGS/Dockerfile,DL3013,DL,warning,2021,User,Python,172051,2
TumorType-WGS/Dockerfile,DL3042,DL,warning,2021,User,Python,172051,2
c-compiler/Dockerfile,DL3007,DL,warning,2021,User,C,270,1
c-compiler/Dockerfile,DL3027,DL,warning,2021,User,C,270,1
c-compiler/Dockerfile,DL3027,DL,warning,2021,User,C,270,1
netdata/Dockerfile,DL1000,DL,error,2020,User,C,68233,30
go-ethereum/Dockerfile,DL3018,DL,warning,2021,User,Go,168712,30
go-ethereum/Dockerfile,DL3020,DL,error,2021,User,Go,168712,30
go-ethereum/Dockerfile,DL3003,DL,warning,2021,User,Go,168712,30
go-ethereum/Dockerfile,DL3007,DL,warning,2021,User,Go,168712,30
go-ethereum/Dockerfile,DL3018,DL,warning,2021,User,Go,168712,30
vo-cutouts/Dockerfile,DL3045,DL,warning,2021,Organization,Python,262,1
vo-cutouts/Dockerfile,DL3045,DL,warning,2021,Organization,Python,262,1
vo-cutouts/Dockerfile,DL3013,DL,warning,2021,Organization,Python,262,1
vo-cutouts/Dockerfile,DL3045,DL,warning,2021,Organization,Python,262,1
rubin-tv/Dockerfile,DL3045,DL,warning,2021,Organization,Python,758,6
rubin-tv/Dockerfile,DL3045,DL,warning,2021,Organization,Python,758,6
rubin-tv/Dockerfile,DL3013,DL,warning,2021,Organization,Python,758,6
rubin-tv/Dockerfile,DL3045,DL,warning,2021,Organization,Python,758,6
kafka-aggregator/Dockerfile,DL3045,DL,warning,2021,Organization,Python,669,6
kafka-aggregator/Dockerfile,DL3013,DL,warning,2021,Organization,Python,669,6
kafka-aggregator/Dockerfile,DL3045,DL,warning,2021,Organization,Python,669,6
docs/Dockerfile,DL4000,DL,error,2021,Organization,Ruby,193493,30
docs/Dockerfile,DL3018,DL,warning,2021,Organization,Ruby,193493,30
docs/Dockerfile,DL3018,DL,warning,2021,Organization,Ruby,193493,30
aad-pod-identity/Dockerfile,DL3006,DL,warning,2021,User,Go,18076,30
aad-pod-identity/Dockerfile,DL3029,DL,warning,2021,User,Go,18076,30
aad-pod-identity/Dockerfile,DL3020,DL,error,2021,User,Go,18076,30
aad-pod-identity/Dockerfile,SC2155,SC,warning,2021,User,Go,18076,30
aad-pod-identity/Dockerfile,DL4006,DL,warning,2021,User,Go,18076,30
aad-pod-identity/Dockerfile,DL3006,DL,warning,2021,User,Go,18076,30
aad-pod-identity/Dockerfile,DL3006,DL,warning,2021,User,Go,18076,30
aad-pod-identity/Dockerfile,DL3006,DL,warning,2021,User,Go,18076,30
archivesspace/Dockerfile,DL3008,DL,warning,2021,Organization,Ruby,251819,30
archivesspace/Dockerfile,DL3003,DL,warning,2021,Organization,Ruby,251819,30
archivesspace/Dockerfile,DL3020,DL,error,2021,Organization,Ruby,251819,30
archivesspace/Dockerfile,DL3008,DL,warning,2021,Organization,Ruby,251819,30
ShiraoriBOT/Dockerfile,DL1000,DL,error,2021,User,JavaScript,5496,2
spring-boot-jwt-example/Dockerfile,DL3033,DL,warning,2021,User,Java,191,1
spring-boot-jwt-example/Dockerfile,DL3033,DL,warning,2021,User,Java,191,1
spring-boot-jwt-example/Dockerfile,DL3040,DL,warning,2021,User,Java,191,1
spring-boot-jwt-example/Dockerfile,DL3041,DL,warning,2021,User,Java,191,1
spring-boot-jwt-example/Dockerfile,DL3033,DL,warning,2021,User,Java,191,1
spring-boot-jwt-example/Dockerfile,DL3045,DL,warning,2021,User,Java,191,1
spring-boot-jwt-example/Dockerfile,DL3025,DL,warning,2021,User,Java,191,1
autotune/Dockerfile,DL3008,DL,warning,2021,Organization,Shell,1677,8
autotune/Dockerfile,DL3013,DL,warning,2021,Organization,Shell,1677,8
autotune/Dockerfile,DL3042,DL,warning,2021,Organization,Shell,1677,8
autotune/Dockerfile,DL3025,DL,warning,2021,Organization,Shell,1677,8
End-to-End-Movie-Recommendation-System-with-deployment-using-docker-and-kubernetes/Dockerfile,DL3042,DL,warning,2021,User,Python,5415,1
edge-inn-reach/Dockerfile,DL3007,DL,warning,2021,Organization,Java,204,5
mod-orders/Dockerfile,DL3007,DL,warning,2020,Organization,Java,5412,30
mod-source-record-manager/Dockerfile,DL3007,DL,warning,2020,Organization,Java,123556,28
mod-tags/Dockerfile,DL3007,DL,warning,2021,Organization,Java,197,15
mod-inn-reach/Dockerfile,DL3007,DL,warning,2021,Organization,Java,1090,6
mod-quick-marc/Dockerfile,DL3007,DL,warning,2021,Organization,Java,46397,12
mod-search/Dockerfile,DL3007,DL,warning,2021,Organization,Java,1381,7
mod-permissions/Dockerfile,DL3007,DL,warning,2020,Organization,Java,920,12
mod-invoice/Dockerfile,DL3007,DL,warning,2020,Organization,Java,62271,25
stripes-testing/Dockerfile,DL3008,DL,warning,2020,Organization,JavaScript,930,30
stripes-testing/Dockerfile,DL3016,DL,warning,2020,Organization,JavaScript,930,30
stripes-testing/Dockerfile,DL3008,DL,warning,2020,Organization,JavaScript,930,30
mod-inventory/Dockerfile,DL3007,DL,warning,2020,Organization,Java,123132,30
mod-inventory-storage/Dockerfile,DL3007,DL,warning,2020,Organization,Java,5948,30
mod-feesfines/Dockerfile,DL3007,DL,warning,2020,Organization,Java,1562,30
mod-data-import-converter-storage/Dockerfile,DL3007,DL,warning,2020,Organization,Java,782,20
sonarqube-action/Dockerfile,DL3018,DL,warning,2021,Organization,Shell,62,4
rmview/Dockerfile,DL3008,DL,warning,2021,User,Python,4274,9
rmview/Dockerfile,DL3013,DL,warning,2021,User,Python,4274,9
rmview/Dockerfile,DL3042,DL,warning,2021,User,Python,4274,9
rmview/Dockerfile,DL3013,DL,warning,2021,User,Python,4274,9
rmview/Dockerfile,DL3042,DL,warning,2021,User,Python,4274,9
rmview/Dockerfile,DL3013,DL,warning,2021,User,Python,4274,9
rmview/Dockerfile,DL3042,DL,warning,2021,User,Python,4274,9
rmview/Dockerfile,DL3025,DL,warning,2021,User,Python,4274,9
mocking-spongebob-aas/Dockerfile,DL3006,DL,warning,2021,User,Python,718,4
mocking-spongebob-aas/Dockerfile,DL3042,DL,warning,2021,User,Python,718,4
mocking-spongebob-aas/Dockerfile,DL4006,DL,warning,2021,User,Python,718,4
ardupilot/Dockerfile,DL3008,DL,warning,2021,User,C++,232239,30
ardupilot/Dockerfile,DL3004,DL,error,2021,User,C++,232239,30
you-space/Dockerfile,DL3018,DL,warning,2021,User,TypeScript,6929,1
minetest/Dockerfile,DL3006,DL,warning,2021,User,C++,84604,30
minetest/Dockerfile,DL3018,DL,warning,2021,User,C++,84604,30
minetest/Dockerfile,DL3003,DL,warning,2021,User,C++,84604,30
minetest/Dockerfile,DL3003,DL,warning,2021,User,C++,84604,30
minetest/Dockerfile,DL3006,DL,warning,2021,User,C++,84604,30
minetest/Dockerfile,DL3018,DL,warning,2021,User,C++,84604,30
dnscontrol/Dockerfile,DL3020,DL,error,2021,Organization,Go,15401,30
dnscontrol/Dockerfile,DL3018,DL,warning,2021,Organization,Go,15401,30
dnscontrol/Dockerfile,DL3006,DL,warning,2021,Organization,Go,15401,30
dnscontrol/Dockerfile,DL3018,DL,warning,2021,Organization,Go,15401,30
dnscontrol/Dockerfile,DL3025,DL,warning,2021,Organization,Go,15401,30
rke2/Dockerfile,DL3018,DL,warning,2021,User,Go,25615,30
rke2/Dockerfile,DL4006,DL,warning,2021,User,Go,25615,30
rke2/Dockerfile,SC2046,SC,warning,2021,User,Go,25615,30
rke2/Dockerfile,DL3042,DL,warning,2021,User,Go,25615,30
rke2/Dockerfile,DL3013,DL,warning,2021,User,Go,25615,30
rke2/Dockerfile,DL4006,DL,warning,2021,User,Go,25615,30
rke2/Dockerfile,DL3018,DL,warning,2021,User,Go,25615,30
rke2/Dockerfile,DL4001,DL,warning,2021,User,Go,25615,30
rke2/Dockerfile,DL4001,DL,warning,2021,User,Go,25615,30
rke2/Dockerfile,DL3018,DL,warning,2021,User,Go,25615,30
rke2/Dockerfile,DL3008,DL,warning,2021,User,Go,25615,30
columbus/Dockerfile,DL3007,DL,warning,2021,Organization,Go,2169,4
columbus/Dockerfile,DL3018,DL,warning,2021,Organization,Go,2169,4
meteor/Dockerfile,DL3007,DL,warning,2021,Organization,Go,7273,11
meteor/Dockerfile,DL3018,DL,warning,2021,Organization,Go,7273,11
stencil/Dockerfile,DL3018,DL,warning,2021,Organization,Go,981,15
stencil/Dockerfile,DL3018,DL,warning,2021,Organization,Go,981,15
firehose/Dockerfile,DL3045,DL,warning,2021,Organization,Java,8113,26
ctf_platform/Dockerfile,DL3008,DL,warning,2021,User,PHP,26731,4
ctf_platform/Dockerfile,DL3008,DL,warning,2021,User,PHP,26731,4
ctf_platform/Dockerfile,DL3008,DL,warning,2021,User,PHP,26731,4
ctf_platform/Dockerfile,DL4006,DL,warning,2021,User,PHP,26731,4
ctf_platform/Dockerfile,SC2010,SC,warning,2021,User,PHP,26731,4
ctf_platform/Dockerfile,DL3025,DL,warning,2021,User,PHP,26731,4
MONAI/Dockerfile,DL3006,DL,warning,2021,User,Python,46040,30
MONAI/Dockerfile,DL3013,DL,warning,2021,User,Python,46040,30
MONAI/Dockerfile,DL3008,DL,warning,2021,User,Python,46040,30
yolov5/Dockerfile,DL3027,DL,warning,2021,User,Python,10260,30
yolov5/Dockerfile,DL3045,DL,warning,2021,User,Python,10260,30
yolov5/Dockerfile,DL3042,DL,warning,2021,User,Python,10260,30
yolov5/Dockerfile,DL3013,DL,warning,2021,User,Python,10260,30
yolov5/Dockerfile,DL3042,DL,warning,2021,User,Python,10260,30
yolov5/Dockerfile,DL3013,DL,warning,2021,User,Python,10260,30
yolov5/Dockerfile,DL3042,DL,warning,2021,User,Python,10260,30
Japanese-Image-Captioning/Dockerfile,DL3008,DL,warning,2021,User,Python,170,1
Japanese-Image-Captioning/Dockerfile,DL3042,DL,warning,2021,User,Python,170,1
Japanese-Image-Captioning/Dockerfile,DL3013,DL,warning,2021,User,Python,170,1
Japanese-Image-Captioning/Dockerfile,DL3003,DL,warning,2021,User,Python,170,1
hid_api/Dockerfile,DL3018,DL,warning,2021,Organization,JavaScript,7388,10
ci-bot/Dockerfile,DL3032,DL,warning,2021,Organization,Go,5176,10
ci-bot/Dockerfile,DL3033,DL,warning,2021,Organization,Go,5176,10
iSulad/Dockerfile,DL4000,DL,error,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3033,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,SC2046,SC,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,SC2046,SC,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,SC2046,SC,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,SC2046,SC,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,SC2046,SC,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,SC2046,SC,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,SC2046,SC,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,SC2046,SC,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,SC2046,SC,warning,2020,Organization,C,53696,24
iSulad/Dockerfile,DL3003,DL,warning,2020,Organization,C,53696,24
neeraj2mail-2012-azure-devops-k8s-terraform-pipeline-new/Dockerfile,DL3045,DL,warning,2021,User,Java,11,1
SimT/Dockerfile,DL3007,DL,warning,2018,User,JavaScript,4542,2
SimT/Dockerfile,DL4000,DL,error,2018,User,JavaScript,4542,2
SimT/Dockerfile,DL3008,DL,warning,2018,User,JavaScript,4542,2
SimT/Dockerfile,DL3003,DL,warning,2018,User,JavaScript,4542,2
SimT/Dockerfile,DL3005,DL,error,2018,User,JavaScript,4542,2
SimT/Dockerfile,DL3042,DL,warning,2018,User,JavaScript,4542,2
SimT/Dockerfile,DL3013,DL,warning,2018,User,JavaScript,4542,2
SimT/Dockerfile,DL3027,DL,warning,2018,User,JavaScript,4542,2
SimT/Dockerfile,DL3020,DL,error,2018,User,JavaScript,4542,2
SimT/Dockerfile,DL3042,DL,warning,2018,User,JavaScript,4542,2
swap-meet/Dockerfile,DL3007,DL,warning,2021,User,Python,35,4
swap-meet/Dockerfile,DL3008,DL,warning,2021,User,Python,35,4
swap-meet/Dockerfile,DL3020,DL,error,2021,User,Python,35,4
swap-meet/Dockerfile,DL3042,DL,warning,2021,User,Python,35,4
swap-meet/Dockerfile,DL3020,DL,error,2021,User,Python,35,4
swap-meet/Dockerfile,DL3020,DL,error,2021,User,Python,35,4
swap-meet/Dockerfile,DL3020,DL,error,2021,User,Python,35,4
HeartString/Dockerfile,DL3042,DL,warning,2021,User,Python,4050,1
HeartString/Dockerfile,DL3042,DL,warning,2021,User,Python,4050,1
HeartString/Dockerfile,DL3013,DL,warning,2021,User,Python,4050,1
HeartString/Dockerfile,DL3025,DL,warning,2021,User,Python,4050,1
Piped-Backend/Dockerfile,DL3025,DL,warning,2021,Organization,Java,815,6
dockstore/Dockerfile,DL3008,DL,warning,2021,Organization,Java,37071,30
dockstore/Dockerfile,DL4006,DL,warning,2021,Organization,Java,37071,30
ovsdb-mon/Dockerfile,DL3002,DL,warning,2021,User,Go,1072,3
ovsdb-mon/Dockerfile,DL3040,DL,warning,2021,User,Go,1072,3
ovsdb-mon/Dockerfile,DL3041,DL,warning,2021,User,Go,1072,3
ovsdb-mon/Dockerfile,DL3020,DL,error,2021,User,Go,1072,3
ovsdb-mon/Dockerfile,DL3025,DL,warning,2021,User,Go,1072,3
ovs-flowmon/Dockerfile,DL3002,DL,warning,2021,User,Go,99,3
ovs-flowmon/Dockerfile,DL3040,DL,warning,2021,User,Go,99,3
ovs-flowmon/Dockerfile,DL3041,DL,warning,2021,User,Go,99,3
ovs-flowmon/Dockerfile,DL3040,DL,warning,2021,User,Go,99,3
